X,Y,OBJECTID,Unit_ID,Plant_ID,Unit,Unit_MW,Resource_ID,Start_Date,Retire_Date,Primary_Energy,PM_ID,Prime_Mover_Description,Prime_Move_Category
-122.174511520688696,37.494599121364658,8272,E0123Unit 3,E0123,Unit 3,0.5,BLHVN_7_MENLOP,1983-12-01T00:00:00.000Z,2013-01-01T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.174419075062801,37.494594639699585,8273,E0123Unit 4,E0123,Unit 4,0.5,BLHVN_7_MENLOP,1983-12-01T00:00:00.000Z,2013-11-26T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-119.211614622314357,34.233446196805922,8274,E01251,E0125,1,5.55,SNCLRA_6_QF,1985-12-01T00:00:00.000Z,2009-12-17T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-119.211512855769087,34.233454079656148,8275,E01252,E0125,2,1.85,SNCLRA_6_QF,1985-12-01T00:00:00.000Z,2009-12-17T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-119.211326557755569,34.233469964183755,8276,E01253,E0125,3,1.85,SNCLRA_6_QF,1985-12-01T00:00:00.000Z,2009-12-17T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.024237915341601,34.023428715366265,8277,E0127GEN 1,E0127,GEN 1,50,WALNUT_6_HILLGEN,2017-06-01T00:00:00.000Z,,LFG,ST,Steam Turbine,SteamTurbine
-118.024176131911304,34.0237560964705,8278,E0127GEN 2,E0127,GEN 2,2.8,WALNUT_6_HILLGEN,1984-01-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,LFG,GT,Combustion (gas) Turbine,GasTurbine
-118.024340902697361,34.023367217029424,8279,E0128Gen-3,E0128,Gen-3,2.7,RHONDO_6_PUENTE,2006-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.024172723703131,34.02334178455046,8280,E0128Gen-4,E0128,Gen-4,2.7,RHONDO_6_PUENTE,2006-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.02427327482782,34.023283078149227,8281,E0128Gen-5,E0128,Gen-5,2.7,RHONDO_6_PUENTE,2006-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.821552848789338,34.040912457973249,8282,E0129GEN 1,E0129,GEN 1,10.6,CHINO_2_LNDFIL,1991-04-04T00:00:00.000Z,2015-09-30T00:00:00.000Z,LFG,ST,Steam Turbine,SteamTurbine
-118.34972648649655,33.792846934822066,8283,E0130GN 1,E0130,GN 1,13,LAFRES_6_QF,1988-05-01T00:00:00.000Z,2011-10-01T00:00:00.000Z,LFG,ST,Steam Turbine,SteamTurbine
-122.105684081348102,36.97359311554942,8284,E0132GEN 1,E0132,GEN 1,1.6,PSWEET_1_STCRUZ,2009-11-21T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.269398038027219,37.539271416042439,8285,E0134MELP,E0134,MELP,14,,1988-04-26T00:00:00.000Z,2002-12-31T00:00:00.000Z,OGW,ST,Steam Turbine,SteamTurbine
-121.767658277134885,36.713905212627616,8286,E0135G4,E0135,G4,1,CASTVL_7_MRWMD,1997-03-01T00:00:00.000Z,,LFG,GT,Combustion (gas) Turbine,GasTurbine
-121.767609334223266,36.713868013534551,8287,E0135LL1,E0135,LL1,0.8,CASTVL_7_MRWMD,1997-04-01T00:00:00.000Z,,LFG,GT,Combustion (gas) Turbine,GasTurbine
-121.76757737845368,36.713824403215298,8288,E0135U1,E0135,U1,0.8,CASTVL_7_MRWMD,1997-04-01T00:00:00.000Z,,LFG,GT,Combustion (gas) Turbine,GasTurbine
-121.767540279829063,36.713788463569642,8289,E0135U2,E0135,U2,1,CASTVL_7_MRWMD,2002-09-01T00:00:00.000Z,,LFG,GT,Combustion (gas) Turbine,GasTurbine
-121.767518767872957,36.714066742623103,8290,E0135U3,E0135,U3,1,CASTVL_7_MRWMD,1998-04-01T00:00:00.000Z,,LFG,GT,Combustion (gas) Turbine,GasTurbine
-121.767390743571923,36.713912459164689,8291,E0135U4,E0135,U4,1,CASTVL_7_MRWMD,1997-03-01T00:00:00.000Z,,LFG,GT,Combustion (gas) Turbine,GasTurbine
-122.37662533328043,37.968643745866871,8292,E0137GEN1,E0137,GEN1,1,RICHMN_7_BAYENV,1987-05-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.376619753844196,37.968586836832884,8293,E0137GEN2,E0137,GEN2,1,RICHMN_7_BAYENV,1985-12-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.376462582805473,37.968506022940339,8294,E0137GEN3,E0137,GEN3,1,RICHMN_7_BAYENV,1985-12-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.539142834370736,33.866521955593498,8295,E0139UNT1,E0139,UNT1,0.6,,1991-01-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.970407968488715,37.413646420906595,8296,E01411,E0141,1,1.5,MNTVIS_1_QF,1986-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.380005048462507,34.221417784104602,8297,E01421,E0142,1,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.379928613509904,34.221418261718782,8298,E01422,E0142,2,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.379855429560351,34.221419056504359,8299,E01423,E0142,3,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.37979653151875,34.221417817530117,8300,E01424,E0142,4,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.379737625392309,34.221423190875171,8301,E01425,E0142,5,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.379678933963234,34.221419928540229,8302,E0142G1,E0142,G1,1.88,,2005-12-01T00:00:00.000Z,2009-01-01T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.379619939801884,34.221421336127818,8303,E0142G2,E0142,G2,1.88,,2005-12-01T00:00:00.000Z,2009-01-01T00:00:00.000Z,OBG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.379554688874592,34.221418861893333,8304,E0142G3,E0142,G3,1.88,,2005-12-01T00:00:00.000Z,2009-01-01T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.380003303934217,34.221314273238519,8305,E0142G4,E0142,G4,1.88,,2005-12-01T00:00:00.000Z,2009-01-01T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.379937510424497,34.22131341754303,8306,E0142G5,E0142,G5,1.88,,2005-12-01T00:00:00.000Z,2009-01-01T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.305558957836823,34.146156851647071,8307,E01431,E0143,1,9.25,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.305180285605232,34.146153174526958,8308,E01432,E0143,2,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.305116846579864,34.146168328334753,8309,E01433,E0143,3,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.305059182823442,34.146181758072181,8310,E01434,E0143,4,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.305001479541176,34.146195204906896,8311,E01435,E0143,5,1.85,,1985-12-01T00:00:00.000Z,2005-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.304945179427364,34.146211049374827,8312,E0143G1,E0143,G1,1.88,,2005-09-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.304886779052438,34.146223331957906,8313,E0143G2,E0143,G2,1.88,,2005-09-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.61560521814782,36.801741530972365,8314,E01441,E0144,1,1.5,PRNDAL_7_COVANT,1986-12-01T00:00:00.000Z,2009-08-22T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.103351612001092,37.449878032578539,8315,E0146GEN1,E0146,GEN1,1,,1990-01-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,OGW,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.103375461373545,37.449880577131751,8316,E0146GEN2,E0146,GEN2,1,,1990-04-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,OGW,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.141627661082069,37.385728774192231,8317,E0150UNIT 1,E0150,UNIT 1,24,STNRES_1_UNIT,1989-01-01T00:00:00.000Z,,MSW,ST,Steam Turbine,SteamTurbine
-117.905549312781091,34.033519705103714,8318,E0152GEN1,E0152,GEN1,4.9,WALNUT_7_WCOVCT,1999-04-01T00:00:00.000Z,2012-12-31T00:00:00.000Z,LFG,GT,Combustion (gas) Turbine,GasTurbine
-117.905984941794998,34.033788963051684,8319,E0152GEN2,E0152,GEN2,6.8,WALNUT_7_WCOVST,1993-06-01T00:00:00.000Z,,LFG,ST,Steam Turbine,SteamTurbine
-118.380641754572935,34.241844072202788,8320,E01531,E0153,1,6,,2001-01-01T00:00:00.000Z,,LFG,GT,Combustion (gas) Turbine,GasTurbine
-121.687422353161921,38.596185972443962,8321,E01545,E0154,5,0.45,DAVIS_7_MNMETH,1998-12-01T00:00:00.000Z,2001-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.70542054340531,33.537511490788027,8322,E0155GEN 1,E0155,GEN 1,0.4,,1997-03-01T00:00:00.000Z,2016-12-26T00:00:00.000Z,OBG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.705306575043522,33.537512998806022,8323,E0155GEN 2,E0155,GEN 2,0.4,,1997-03-01T00:00:00.000Z,2016-12-26T00:00:00.000Z,OBG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.705199605456116,33.537508918022503,8324,E0155GEN 3,E0155,GEN 3,0.4,,1997-03-01T00:00:00.000Z,2016-05-24T00:00:00.000Z,OBG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.328792195866171,40.473297211764212,8325,E01651,E0165,1,6.8,JESSUP_1_HUDSON,1982-01-01T00:00:00.000Z,2003-12-31T00:00:00.000Z,OBG,ST,Steam Turbine,SteamTurbine
-122.328481918665361,40.47306865950226,8326,E01651-RP,E0165,1-RP,6.8,JESSUP_1_HUDSON,2012-12-28T00:00:00.000Z,2014-09-01T00:00:00.000Z,OBG,ST,Steam Turbine,SteamTurbine
-117.24576831507251,32.677486158074494,8327,E01711,E0171,1,2.3,CBRLLO_6_PLSTP1,1985-06-01T00:00:00.000Z,,OBG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.245845777697767,32.677389577956909,8328,E01712,E0171,2,2.3,CBRLLO_6_PLSTP1,1985-06-01T00:00:00.000Z,,OBG ,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.323308734743136,40.472356331074501,8329,E0174GEN1,E0174,GEN1,4,SPIAND_1_UNIT,1999-01-01T00:00:00.000Z,2015-07-27T00:00:00.000Z,WDS,ST,Steam Turbine,SteamTurbine
-121.935786399772056,37.455158995141652,8330,E0179Unit 1,E0179,Unit 1,0.5,MNTAGU_7_NEWBYI,1984-09-01T00:00:00.000Z,2013-11-30T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.935727587070417,37.455138069662411,8331,E0179Unit 2,E0179,Unit 2,0.5,MNTAGU_7_NEWBYI,1984-09-01T00:00:00.000Z,2013-01-01T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.9356887717653,37.455119031065301,8332,E0179Unit 3,E0179,Unit 3,0.5,MNTAGU_7_NEWBYI,1984-09-01T00:00:00.000Z,2013-02-06T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.935839664478536,37.455100860317906,8333,E0179Unit 4,E0179,Unit 4,0.5,MNTAGU_7_NEWBYI,1984-09-01T00:00:00.000Z,2013-11-30T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.015431014895825,37.418578872877724,8334,E0181S-14,E0181,S-14,0.8,LAWRNC_7_SUNYVL,1997-07-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.015209381650607,37.418540555901409,8335,E0181S-15,E0181,S-15,0.8,LAWRNC_7_SUNYVL,1997-07-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.614673448462497,33.495177149402537,8336,E0194Unit 1,E0194,Unit 1,3.05,CPSTNO_7_PRMADS,1999-03-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.614548765894341,33.495205628480186,8337,E0194Unit 2,E0194,Unit 2,3.05,CPSTNO_7_PRMADS,1999-03-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.748115689599061,38.301571340845648,8338,E0195P11-14,E0195,P11-14,3.2,SNMALF_6_UNITS,1993-07-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.748022229775188,38.301650141381288,8339,E0195P11,E0195,P11,0.8,SNMALF_6_UNITS,1993-07-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747954744737797,38.301644536239579,8340,E0195P12,E0195,P12,0.8,SNMALF_6_UNITS,1993-07-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.74790963314085,38.301637467599015,8341,E0195P13,E0195,P13,0.8,SNMALF_6_UNITS,1993-07-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747852856021638,38.301626379271347,8342,E0195P14,E0195,P14,0.8,SNMALF_6_UNITS,1993-07-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747727498818691,38.301497797126608,8343,E0196P21-24,E0196,P21-24,3.2,SNMALF_6_UNITS,1996-06-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747624303952094,38.301592058951449,8344,E0196P21,E0196,P21,0.8,SNMALF_6_UNITS,1996-06-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747569415091618,38.301582832419506,8345,E0196P22,E0196,P22,0.8,SNMALF_6_UNITS,1996-06-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747516361489247,38.301574040142569,8346,E0196P23,E0196,P23,0.8,SNMALF_6_UNITS,1996-06-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747453353655217,38.301558330782925,8347,E0196P24,E0196,P24,0.8,SNMALF_6_UNITS,1996-06-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.74776188453113,38.301148415681581,8348,E0197P31-32,E0197,P31-32,1.6,SNMALF_6_UNITS,2003-01-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747924891924285,38.301180419695982,8349,E0197P31,E0197,P31,0.8,SNMALF_6_UNITS,2003-01-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.747872512956675,38.301173517382018,8350,E0197P32,E0197,P32,0.8,SNMALF_6_UNITS,2003-01-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-120.91452342605686,38.277385721374486,8351,E02011,E0201,1,22.5,JAKVAL_2_IONE,2013-01-13T00:00:00.000Z,,WDS,ST,Steam Turbine,SteamTurbine
-117.197124849661279,32.87864149081625,8352,E0202Gen 1-4,E0202,Gen 1-4,3.8,EGATE_7_NOCITY,1999-03-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.192799462708237,38.515231235338085,8353,E02031,E0203,1,3.05,,1999-12-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.192802030093318,38.515164082836783,8354,E02032,E0203,2,3.05,,1999-12-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.192801021285263,38.515101250182376,8355,E02033,E0203,3,3.05,,1999-12-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.340251465552697,34.047140482951477,8356,E02041,E0204,1,1.3,COLTON_7_LNDFIL,2004-04-01T00:00:00.000Z,2013-10-22T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.151055872311005,32.842467293348925,8357,E0205GEN 1,E0205,GEN 1,1.6,,2012-05-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.151010697831978,32.842467100892044,8358,E0205GEN 2,E0205,GEN 2,1.6,,2012-05-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.558716325809399,34.036408069169369,8359,E02061,E0206,1,1.1,CHINO_7_MILIKN,2003-07-01T00:00:00.000Z,2014-05-13T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.558713688355738,34.036363632627804,8360,E02062,E0206,2,1.1,CHINO_7_MILIKN,2003-07-01T00:00:00.000Z,2014-05-13T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.475062612217656,33.793900738932486,8361,E02071,E0207,1,1.35,VALLEY_7_UNITA1,2004-12-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.475069406176161,33.79382212831414,8362,E02072,E0207,2,1.35,VALLEY_7_UNITA1,2004-12-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.475074695456527,33.793745871466143,8363,E02073,E0207,3,1.35,VALLEY_7_UNITA1,2004-12-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.801848199786335,34.291879383972109,8364,E02081,E0208,1,1.35,MOORPK_7_UNITA1,2004-12-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.801909378650464,34.291825423112222,8365,E02082,E0208,2,1.35,MOORPK_7_UNITA1,2004-12-01T00:00:00.000Z,2016-09-30T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.427390119627333,34.142447211112504,8366,E02091,E0209,1,1.3,ETIWND_7_MIDVLY,2003-06-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.427388933851176,34.14239068608812,8367,E02092,E0209,2,1.3,ETIWND_7_MIDVLY,2003-06-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.121590634223509,33.954902245398024,8368,E02101,E0210,1,1.3,VALLEY_7_BADLND,2001-02-01T00:00:00.000Z,2017-09-30T00:00:00.000Z,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-119.18456756632672,34.141509280550643,8369,E02117610,E0211,7610,0.5,SNCLRA_6_QF,1981-08-01T00:00:00.000Z,,OBG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-119.184563096309859,34.141358991987907,8370,E02117710,E0211,7710,0.5,SNCLRA_6_QF,1981-08-01T00:00:00.000Z,,OBG ,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-119.184558418782174,34.141284068424689,8371,E02117810,E0211,7810,0.5,SNCLRA_6_QF,1981-08-01T00:00:00.000Z,,OBG ,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-118.284910528854439,33.80177268254095,8372,E0212GEN 1,E0212,GEN 1,9.9,SANITR_6_UNITS,1986-01-01T00:00:00.000Z,,OBG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.284841233711745,33.801805996770327,8373,E0212GEN 2,E0212,GEN 2,9.9,SANITR_6_UNITS,2001-02-01T00:00:00.000Z,,OBG ,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.284758228481181,33.801839104214551,8374,E0212GEN 3,E0212,GEN 3,9.9,SANITR_6_UNITS,2000-12-01T00:00:00.000Z,,OBG ,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.284717418017806,33.801885745140915,8375,E0212GEN 4,E0212,GEN 4,5.5,SANITR_6_UNITS,1986-11-01T00:00:00.000Z,2013-03-29T00:00:00.000Z,OBG ,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-118.284708654053901,33.801861881997347,8376,E0212GEN 4-repower,E0212,GEN 4-repower,8.7,SANITR_6_UNITS,2013-03-30T00:00:00.000Z,,OBG ,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-121.331169147030678,37.94308691103398,8377,E0213GEN 1,E0213,GEN 1,50.6,COGNAT_1_UNIT,2014-02-12T00:00:00.000Z,,OBG,ST,Steam Turbine,SteamTurbine
-121.811349196535801,36.914548977124497,8378,E0214Unit 1,E0214,Unit 1,1.06,GRNVLY_7_SCLAND,2006-02-02T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.811478161372946,36.914457992162788,8379,E0214Unit 2,E0214,Unit 2,1.06,GRNVLY_7_SCLAND,2006-02-02T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.811402552870433,36.914511379826386,8380,E0214Unit 3,E0214,Unit 3,1.06,GRNVLY_7_SCLAND,2006-02-02T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.934401780610571,38.004168007680278,8381,E0217Unit 1,E0217,Unit 1,1.92,KIRKER_7_KELCYN,2009-09-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.934438285448792,38.004109334644248,8382,E0217Unit 2,E0217,Unit 2,1.92,KIRKER_7_KELCYN,2009-09-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.405845090546833,37.504459749688316,8383,E02181,E0218,1,1.91,OXMTN_6_LNDFIL,2009-04-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.405978210990483,37.504272310466604,8384,E02182,E0218,2,1.91,OXMTN_6_LNDFIL,2009-04-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.405891568481323,37.504037874128464,8385,E02183,E0218,3,1.91,OXMTN_6_LNDFIL,2009-04-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.405913530493379,37.50397457573483,8386,E02184,E0218,4,1.91,OXMTN_6_LNDFIL,2009-04-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.405933764146852,37.50393226536594,8387,E02185,E0218,5,1.91,OXMTN_6_LNDFIL,2009-04-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.405953633084309,37.503878532709344,8388,E02186,E0218,6,1.91,OXMTN_6_LNDFIL,2009-04-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.341804222627616,38.837999191703219,8389,E0225Unit 1,E0225,Unit 1,0.81,PLSNTG_7_LNCLND,2004-11-08T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.341748005158834,38.838030356424738,8390,E0225Unit 2,E0225,Unit 2,0.81,PLSNTG_7_LNCLND,2004-11-08T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.341707571089572,38.838061973849605,8391,E0225Unit 3,E0225,Unit 3,0.81,PLSNTG_7_LNCLND,2004-11-08T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.341634331444467,38.838119675298849,8392,E0225Unit 4,E0225,Unit 4,0.81,PLSNTG_7_LNCLND,2012-11-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.341578126552093,38.838151466213617,8393,E0225Unit 5,E0225,Unit 5,0.81,PLSNTG_7_LNCLND,2012-11-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-121.341513962586291,38.838187785675551,8394,E0225Unit 6,E0225,Unit 6,0.81,PLSNTG_7_LNCLND,2012-11-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.71026280504482,33.715899930889357,8395,E0226E-3,E0226,E-3,3.37,,2016-03-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.710259131833624,33.715875726228653,8396,E0226E-7,E0226,E-7,3.37,,2016-03-01T00:00:00.000Z,,LFG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
